contact_id,first_name,last_name,email,account_id,job_title,country,region,industry,lifecycle_stage,lead_score,engagement_score,consent_status
CON-007962,Teresa,Peterson,contact7962@example.test,ACC-00929,Marketing Manager,Australia,APAC,Financial Services,MQL,44,87,Not Subscribed
CON-007963,Chelsea,Andrews,contact7963@example.test,ACC-00519,Director of Technology,United States,WW,Education,MQL,75,48,Not Subscribed
CON-007964,Kristy,Norris,contact7964@example.test,ACC-00976,Scrum Master,India,WW,Agriculture,SQL,49,47,Opted In
CON-007965,Daniel,Patel,contact7965@example.test,ACC-00538,Training Manager,India,WW,Education,Known,6,61,Opted In
CON-007966,Angela,Castillo,contact7966@example.test,ACC-00120,Director of Technology,Netherlands,Europe,Technology,Engaged,21,84,Opted In
CON-007967,Barbara,Schmidt,contact7967@example.test,ACC-00916,Training Manager,Saudi Arabia,AMEA,Technology,SQL,44,66,Opted In
CON-007968,Jesus,Velazquez,contact7968@example.test,ACC-00178,Software Engineer,Kenya,AMEA,Technology,Opportunity,85,38,Opted In
CON-007969,Jenna,Martin,contact7969@example.test,ACC-00446,IT Manager,Singapore,APAC,Professional Services,Opportunity,36,68,Not Subscribed
CON-007970,Janet,Fernandez,contact7970@example.test,ACC-00546,Director of Technology,Australia,WW,Manufacturing,MQL,56,95,Opted In
CON-007971,Robert,Boyd,contact7971@example.test,ACC-00413,CIO,France,Europe,Education,Customer,27,55,Opted In
CON-007972,Rebecca,Jackson,contact7972@example.test,ACC-00934,CIO,Germany,WW,Agriculture,SQL,29,82,Opted In
CON-007973,Kenneth,Hill,contact7973@example.test,ACC-00435,Project Manager,India,APAC,Education,SQL,35,54,Not Subscribed
CON-007974,Sharon,Frank,contact7974@example.test,ACC-00221,Product Owner,Kenya,AMEA,Technology,Opportunity,90,87,Not Subscribed
CON-007975,Kenneth,Potter,contact7975@example.test,ACC-00329,Project Manager,India,WW,Technology,Known,88,86,Opted In
CON-007976,Rachel,Santiago,contact7976@example.test,ACC-00200,Scrum Master,Australia,APAC,Agriculture,Known,98,60,Opted In
CON-007977,Jennifer,Aguilar,contact7977@example.test,ACC-00717,Scrum Master,Italy,Europe,Education,Customer,28,12,Opted In
CON-007978,Samuel,Hoffman,contact7978@example.test,ACC-00763,Scrum Master,India,APAC,Financial Services,SQL,15,86,Opted In
CON-007979,Natalie,Colon,contact7979@example.test,ACC-00340,CIO,India,WW,Financial Services,SQL,26,21,Opted In
CON-007980,Pamela,Murphy,contact7980@example.test,ACC-00048,Operations Manager,Germany,WW,Agriculture,Customer,43,60,Not Subscribed
CON-007981,Jennifer,Bailey,contact7981@example.test,ACC-00429,Software Engineer,United Arab Emirates,AMEA,Manufacturing,MQL,17,2,Opted In
CON-007982,April,Dougherty,contact7982@example.test,ACC-00531,Marketing Manager,Australia,WW,Professional Services,Engaged,60,21,Not Subscribed
CON-007983,Judy,Kirby,contact7983@example.test,ACC-00761,Scrum Master,India,APAC,Technology,Opportunity,69,11,Opted In
CON-007984,Brett,Thomas,contact7984@example.test,ACC-00830,Operations Manager,Netherlands,Europe,Technology,Opportunity,9,64,Opted In
CON-007985,Scott,Silva,contact7985@example.test,ACC-00082,Project Manager,Germany,Europe,Financial Services,Known,75,34,Opted In
CON-007986,Jessica,Lynch,contact7986@example.test,ACC-00479,Marketing Manager,Australia,APAC,Manufacturing,Engaged,76,33,Not Subscribed
CON-007987,Phyllis,Singleton,contact7987@example.test,ACC-00381,Operations Manager,India,APAC,Professional Services,Customer,67,51,Opted In
CON-007988,Mary,Wilkins,contact7988@example.test,ACC-00287,Operations Manager,South Africa,AMEA,Education,MQL,42,58,Opted In
CON-007989,Kevin,Fernandez,contact7989@example.test,ACC-00855,Operations Manager,South Africa,AMEA,Education,MQL,86,95,Not Subscribed
CON-007990,Danielle,Solomon,contact7990@example.test,ACC-00127,Training Manager,India,APAC,Education,Known,16,31,Opted In
CON-007991,Shannon,Miller,contact7991@example.test,ACC-00454,CIO,Germany,Europe,Agriculture,Engaged,92,13,Opted In
CON-007992,Alexis,Murphy,contact7992@example.test,ACC-00277,Software Engineer,South Africa,AMEA,Education,Engaged,75,87,Not Subscribed
CON-007993,Beverly,Evans,contact7993@example.test,ACC-00680,IT Manager,Netherlands,Europe,Agriculture,Known,32,89,Opted In
CON-007994,Tammy,Schaefer,contact7994@example.test,ACC-00086,Product Owner,Spain,Europe,Manufacturing,Engaged,19,31,Opted In
CON-007995,Lisa,Tyler,contact7995@example.test,ACC-00409,Product Owner,United Kingdom,WW,Professional Services,SQL,57,41,Opted In
CON-007996,Laura,Harris,contact7996@example.test,ACC-00737,CIO,Kenya,AMEA,Technology,Known,36,19,Opted In
CON-007997,Tyler,Russo,contact7997@example.test,ACC-01000,Training Manager,Germany,WW,Education,Opportunity,89,66,Opted In
CON-007998,Alexandra,Myers,contact7998@example.test,ACC-00418,IT Manager,Germany,Europe,Agriculture,Opportunity,51,91,Not Subscribed
CON-007999,Alexandra,Miller,contact7999@example.test,ACC-00704,Operations Manager,Italy,Europe,Financial Services,Opportunity,72,94,Opted In
CON-008000,Jessica,Little,contact8000@example.test,ACC-00946,CIO,France,Europe,Education,Customer,91,4,Not Subscribed
CON-008001,Jason,Shaw,contact8001@example.test,ACC-00732,Training Manager,Australia,WW,Agriculture,Customer,68,76,Opted In
CON-008002,Karen,Sweeney,contact8002@example.test,ACC-00512,Training Manager,Germany,WW,Financial Services,Customer,31,66,Opted In
CON-008003,Daniel,Miller,contact8003@example.test,ACC-00111,Product Owner,Australia,WW,Financial Services,MQL,0,64,Opted In
CON-008004,John,Andersen,contact8004@example.test,ACC-00625,Project Manager,United Kingdom,WW,Agriculture,Customer,48,33,Not Subscribed
CON-008005,Travis,Ryan,contact8005@example.test,ACC-00293,Scrum Master,Netherlands,Europe,Education,Customer,24,93,Opted In
CON-008006,Joshua,Hendricks,contact8006@example.test,ACC-00959,Project Manager,India,APAC,Manufacturing,MQL,83,48,Not Subscribed
CON-008007,Barbara,Clay,contact8007@example.test,ACC-00513,CIO,United Arab Emirates,AMEA,Manufacturing,Opportunity,42,33,Not Subscribed
CON-008008,Andrew,Norton,contact8008@example.test,ACC-00186,IT Manager,United Arab Emirates,AMEA,Financial Services,Opportunity,72,94,Opted In
CON-008009,Diane,Delacruz,contact8009@example.test,ACC-00312,Product Owner,Japan,APAC,Technology,MQL,22,90,Opted In
CON-008010,Megan,Berry,contact8010@example.test,ACC-00693,CIO,India,APAC,Technology,Engaged,92,59,Opted In
CON-008011,Meghan,Whitaker,contact8011@example.test,ACC-00623,Software Engineer,Kenya,AMEA,Technology,Customer,73,51,Not Subscribed
CON-008012,Sean,Ray,contact8012@example.test,ACC-00504,Product Owner,Kenya,AMEA,Financial Services,Customer,59,40,Opted In
CON-008013,Mitchell,Hernandez,contact8013@example.test,ACC-00958,Software Engineer,India,APAC,Education,Engaged,10,40,Opted In
CON-008014,Michelle,Middleton,contact8014@example.test,ACC-00394,IT Manager,South Africa,AMEA,Financial Services,Engaged,34,63,Opted In
CON-008015,Brenda,Walker,contact8015@example.test,ACC-00173,Director of Technology,Australia,APAC,Agriculture,Engaged,59,68,Opted In
CON-008016,Kristina,Davis,contact8016@example.test,ACC-00398,CIO,India,WW,Technology,Opportunity,87,52,Opted In
CON-008017,Maria,Edwards,contact8017@example.test,ACC-00587,Product Owner,Singapore,APAC,Manufacturing,MQL,5,56,Opted In
CON-008018,William,Potter,contact8018@example.test,ACC-00799,IT Manager,India,APAC,Agriculture,Customer,93,67,Opted In
CON-008019,Karen,Marshall,contact8019@example.test,ACC-00821,Scrum Master,Singapore,APAC,Agriculture,Customer,75,15,Opted In
CON-008020,Kaitlyn,Mack,contact8020@example.test,ACC-00644,Marketing Manager,United States,WW,Technology,Opportunity,47,40,Not Subscribed
CON-008021,Elizabeth,Lee,contact8021@example.test,ACC-00287,Director of Technology,Germany,WW,Financial Services,SQL,32,0,Not Subscribed
CON-008022,Emily,Smith,contact8022@example.test,ACC-00101,Project Manager,United Arab Emirates,AMEA,Technology,Opportunity,17,23,Opted In
CON-008023,Julie,Martinez,contact8023@example.test,ACC-00116,Product Owner,South Africa,AMEA,Agriculture,Customer,73,47,Opted In
CON-008024,John,Silva,contact8024@example.test,ACC-00027,Software Engineer,United Kingdom,WW,Financial Services,Engaged,94,20,Opted In
CON-008025,Alex,Mullen,contact8025@example.test,ACC-00583,Training Manager,Australia,APAC,Agriculture,Opportunity,40,64,Opted In
CON-008026,Amanda,Farrell,contact8026@example.test,ACC-00192,Operations Manager,South Africa,AMEA,Manufacturing,Known,22,17,Opted In
CON-008027,Traci,Parker,contact8027@example.test,ACC-00801,Training Manager,United Arab Emirates,AMEA,Education,Known,6,88,Opted In
CON-008028,Debbie,Edwards,contact8028@example.test,ACC-00230,Software Engineer,United Arab Emirates,AMEA,Technology,MQL,78,61,Opted In
CON-008029,David,Cummings,contact8029@example.test,ACC-00833,CIO,India,APAC,Manufacturing,Customer,31,81,Opted In
CON-008030,Bobby,Brown,contact8030@example.test,ACC-00729,Training Manager,India,WW,Agriculture,Customer,15,79,Not Subscribed
CON-008031,Amanda,Mckenzie,contact8031@example.test,ACC-00498,Marketing Manager,United Kingdom,WW,Technology,Customer,13,76,Opted In
CON-008032,Lauren,Foley,contact8032@example.test,ACC-00357,Scrum Master,United Kingdom,WW,Agriculture,Known,55,88,Not Subscribed
CON-008033,Jennifer,Williams,contact8033@example.test,ACC-00081,Scrum Master,United States,WW,Technology,MQL,86,71,Opted In
CON-008034,Mark,Suarez,contact8034@example.test,ACC-00417,Scrum Master,India,WW,Education,Engaged,82,80,Opted In
CON-008035,Kevin,Espinoza,contact8035@example.test,ACC-00631,CIO,United Kingdom,WW,Agriculture,Engaged,90,63,Opted In
CON-008036,Jamie,Jones,contact8036@example.test,ACC-00786,Project Manager,France,Europe,Agriculture,Customer,85,72,Opted In
CON-008037,Matthew,Terry,contact8037@example.test,ACC-00134,Project Manager,France,Europe,Technology,Customer,81,40,Not Subscribed
CON-008038,Kristin,Crawford,contact8038@example.test,ACC-00422,Operations Manager,United Arab Emirates,AMEA,Education,SQL,9,18,Not Subscribed
CON-008039,Nicholas,Morales,contact8039@example.test,ACC-00824,Scrum Master,United Arab Emirates,AMEA,Technology,Engaged,2,44,Not Subscribed
CON-008040,Robyn,Miller,contact8040@example.test,ACC-00329,Product Owner,Australia,APAC,Agriculture,Customer,21,39,Not Subscribed
CON-008041,Hannah,Hicks,contact8041@example.test,ACC-00470,Product Owner,United States,WW,Education,Opportunity,54,70,Not Subscribed
CON-008042,Carol,Carroll,contact8042@example.test,ACC-00848,Director of Technology,Italy,Europe,Financial Services,Known,91,86,Opted In
CON-008043,Jason,Allen,contact8043@example.test,ACC-00557,Project Manager,Singapore,APAC,Technology,MQL,1,18,Not Subscribed
CON-008044,Christine,Bush,contact8044@example.test,ACC-00439,Marketing Manager,Germany,WW,Agriculture,MQL,40,87,Opted In
CON-008045,Courtney,Stephens,contact8045@example.test,ACC-00327,Marketing Manager,United Kingdom,WW,Financial Services,MQL,69,33,Opted In
CON-008046,Theresa,Bray,contact8046@example.test,ACC-00418,IT Manager,India,WW,Manufacturing,Customer,95,78,Opted In
CON-008047,Mckenzie,Jordan,contact8047@example.test,ACC-00563,Director of Technology,Netherlands,Europe,Education,Known,43,84,Not Subscribed
CON-008048,Michael,Sosa,contact8048@example.test,ACC-00628,Operations Manager,United Arab Emirates,AMEA,Education,Engaged,74,15,Opted In
CON-008049,Shannon,Sanchez,contact8049@example.test,ACC-00577,CIO,Germany,Europe,Manufacturing,Engaged,28,34,Opted In
CON-008050,Debra,Valencia,contact8050@example.test,ACC-00197,CIO,Singapore,APAC,Financial Services,Known,78,81,Opted In
CON-008051,Lori,Allen,contact8051@example.test,ACC-00616,Operations Manager,Italy,Europe,Professional Services,Customer,25,26,Opted In
CON-008052,Tony,Lopez,contact8052@example.test,ACC-00730,Software Engineer,United States,WW,Professional Services,MQL,88,19,Opted In
CON-008053,Michael,Wiley,contact8053@example.test,ACC-00410,Scrum Master,Kenya,AMEA,Professional Services,Opportunity,1,24,Opted In
CON-008054,Craig,Roberts,contact8054@example.test,ACC-00054,Project Manager,Kenya,AMEA,Education,MQL,93,78,Opted In
CON-008055,Philip,Shelton,contact8055@example.test,ACC-00598,Operations Manager,India,WW,Agriculture,Engaged,99,77,Opted In
CON-008056,Brad,Anderson,contact8056@example.test,ACC-00258,Scrum Master,India,WW,Agriculture,Customer,72,93,Opted In
CON-008057,William,Allen,contact8057@example.test,ACC-00608,Project Manager,India,WW,Manufacturing,MQL,34,77,Opted In
CON-008058,Todd,Bryant,contact8058@example.test,ACC-00773,CIO,Australia,APAC,Technology,Known,57,89,Opted In
CON-008059,Melissa,Stephens,contact8059@example.test,ACC-00926,Scrum Master,South Africa,AMEA,Financial Services,Opportunity,30,18,Opted In
CON-008060,Robert,Cannon,contact8060@example.test,ACC-00895,Scrum Master,France,Europe,Education,Opportunity,52,94,Opted In
CON-008061,Nicholas,Smith,contact8061@example.test,ACC-00873,Scrum Master,Germany,WW,Manufacturing,Customer,43,2,Opted In
CON-008062,Robin,Phillips,contact8062@example.test,ACC-00545,Marketing Manager,Netherlands,Europe,Technology,SQL,25,69,Opted In
CON-008063,Adriana,Gray,contact8063@example.test,ACC-00014,Project Manager,Germany,WW,Financial Services,MQL,13,21,Opted In
CON-008064,Jonathan,Jones,contact8064@example.test,ACC-00892,CIO,Germany,WW,Agriculture,MQL,48,20,Opted In
CON-008065,Janet,Gutierrez,contact8065@example.test,ACC-00985,Director of Technology,Australia,WW,Education,MQL,47,49,Opted In
CON-008066,Austin,Garcia,contact8066@example.test,ACC-00889,Product Owner,Germany,Europe,Technology,Customer,37,86,Opted In
CON-008067,Yvette,Murray,contact8067@example.test,ACC-00328,Training Manager,India,APAC,Technology,MQL,50,37,Opted In
CON-008068,Stacy,Walters,contact8068@example.test,ACC-00683,Project Manager,Netherlands,Europe,Agriculture,SQL,72,36,Opted In
CON-008069,Jamie,Nichols,contact8069@example.test,ACC-00955,Marketing Manager,Saudi Arabia,AMEA,Financial Services,MQL,79,18,Opted In
CON-008070,Lisa,Ellison,contact8070@example.test,ACC-00832,Software Engineer,Netherlands,Europe,Education,SQL,33,89,Opted In
CON-008071,Robert,Baker,contact8071@example.test,ACC-00126,Marketing Manager,Netherlands,Europe,Education,Customer,50,96,Opted In
CON-008072,Theresa,Richmond,contact8072@example.test,ACC-00412,Scrum Master,Germany,Europe,Education,Engaged,31,49,Opted In
CON-008073,Benjamin,Caldwell,contact8073@example.test,ACC-00521,Marketing Manager,United Arab Emirates,AMEA,Education,Known,10,7,Not Subscribed
CON-008074,Amy,Taylor,contact8074@example.test,ACC-00471,Training Manager,Spain,Europe,Professional Services,Engaged,78,23,Opted In
CON-008075,Tina,Smith,contact8075@example.test,ACC-00952,Software Engineer,France,Europe,Manufacturing,MQL,25,54,Opted In
CON-008076,Douglas,Barnes,contact8076@example.test,ACC-00086,Project Manager,Saudi Arabia,AMEA,Financial Services,Customer,67,26,Not Subscribed
CON-008077,Robert,Peck,contact8077@example.test,ACC-00455,Operations Manager,Kenya,AMEA,Technology,SQL,94,27,Opted In
CON-008078,William,Garcia,contact8078@example.test,ACC-00425,IT Manager,India,APAC,Technology,SQL,68,54,Not Subscribed
CON-008079,Cynthia,Rhodes,contact8079@example.test,ACC-00792,IT Manager,Netherlands,Europe,Financial Services,MQL,95,42,Opted In
CON-008080,Shawn,Rice,contact8080@example.test,ACC-00337,CIO,India,APAC,Education,Customer,94,84,Opted In
CON-008081,Beth,Vargas,contact8081@example.test,ACC-00626,CIO,United Arab Emirates,AMEA,Agriculture,Customer,50,13,Opted In
CON-008082,Laura,House,contact8082@example.test,ACC-00309,CIO,Spain,Europe,Education,Known,66,85,Opted In
CON-008083,Barbara,Andrews,contact8083@example.test,ACC-00924,Marketing Manager,Netherlands,Europe,Education,Known,26,48,Opted In
CON-008084,Brady,Simpson,contact8084@example.test,ACC-00903,Scrum Master,Australia,APAC,Professional Services,SQL,51,22,Opted In
CON-008085,Jorge,Avila,contact8085@example.test,ACC-00101,Training Manager,France,Europe,Technology,SQL,28,52,Not Subscribed
CON-008086,Samantha,Dalton,contact8086@example.test,ACC-00446,Marketing Manager,Saudi Arabia,AMEA,Financial Services,Opportunity,7,48,Opted In
CON-008087,Courtney,Holt,contact8087@example.test,ACC-00925,Software Engineer,Spain,Europe,Agriculture,SQL,96,20,Opted In
CON-008088,Adam,Thompson,contact8088@example.test,ACC-00383,Operations Manager,Spain,Europe,Technology,MQL,58,89,Not Subscribed
CON-008089,William,Gallagher,contact8089@example.test,ACC-00362,Operations Manager,Germany,Europe,Education,MQL,3,20,Opted In
CON-008090,Joshua,Austin,contact8090@example.test,ACC-00113,Software Engineer,France,Europe,Manufacturing,Opportunity,90,32,Opted In
CON-008091,Shawn,Nelson,contact8091@example.test,ACC-00179,Scrum Master,Netherlands,Europe,Professional Services,Known,58,55,Opted In
CON-008092,Luis,Woodward,contact8092@example.test,ACC-00433,Director of Technology,Singapore,APAC,Professional Services,Customer,9,3,Opted In
CON-008093,Daniel,Mann,contact8093@example.test,ACC-00526,Director of Technology,Italy,Europe,Financial Services,Engaged,66,81,Opted In
CON-008094,Mariah,Wang,contact8094@example.test,ACC-00013,Product Owner,France,Europe,Agriculture,Known,44,50,Not Subscribed
CON-008095,Amanda,Orozco,contact8095@example.test,ACC-00010,Project Manager,France,Europe,Financial Services,Customer,85,5,Opted In
CON-008096,Derek,Henry,contact8096@example.test,ACC-00614,CIO,United Kingdom,WW,Professional Services,Customer,49,7,Not Subscribed
CON-008097,Shawn,Beasley,contact8097@example.test,ACC-00707,Software Engineer,Netherlands,Europe,Professional Services,Opportunity,77,46,Not Subscribed
CON-008098,Andrew,Faulkner,contact8098@example.test,ACC-00066,IT Manager,United Kingdom,WW,Technology,Opportunity,75,56,Opted In
CON-008099,Linda,Moyer,contact8099@example.test,ACC-00219,CIO,Germany,Europe,Manufacturing,Known,37,98,Opted In
CON-008100,Tracie,Mccormick,contact8100@example.test,ACC-00955,Marketing Manager,United States,WW,Education,SQL,81,82,Opted In
CON-008101,Katherine,Combs,contact8101@example.test,ACC-00819,IT Manager,Japan,APAC,Financial Services,MQL,36,67,Opted In
